Ra, Dec
288.37212999999997,43.591221000000004
290.00784,43.502129
296.91443,43.519451000000004
299.13302999999996,43.527111
301.35458,44.524947999999995
283.94864,44.669498
288.89041000000003,44.617020000000004
289.4288,44.641411
291.7309,44.622631
293.26245,46.15062
297.09328999999997,46.132381
297.40424,46.119991
282.22711,46.246159000000006
287.63187,46.29871
282.37753,44.694592
299.63448999999997,47.477249
283.84756,47.515659
288.29715,47.56004
292.94501,47.528469
296.65328999999997,47.515259
298.07645,47.512798
285.37671,49.461712
287.7262,49.435261
289.07819,49.480019
291.30069,49.495689
292.53864,49.538761
290.27707000000004,37.791946
290.32912999999996,37.763889
291.1601,37.761101000000004
292.73026,37.787182
293.07097999999996,37.710899
290.10882999999995,37.845211
296.48584,39.312611
289.60037,39.431709000000005
292.28394,39.4571
293.52682000000004,39.404831
293.5787,39.447979
293.66101000000003,39.411629
296.68451,40.290588
298.02026,40.265659
298.39581,40.259479999999996
299.24683,40.29866
283.48357999999996,40.324065999999995
286.74857000000003,40.36544
286.97809,40.302078
298.74298,41.386292
283.76822000000004,41.44112
287.46738,41.47163
293.25287000000003,41.426319
297.91598999999997,41.485640999999994
292.34671000000003,42.402939
293.24902000000003,42.446621
294.07739,42.402241
296.31641,42.43351
289.35958999999997,42.530239
282.83333999999996,43.600689
289.9574,43.657429
289.97372,43.653809
295.50229,43.609871000000005
299.93735,43.627129
281.94336,43.728588
292.1394,44.672740999999995
294.10526,44.615269
294.20145,44.639839
296.82111000000003,44.675979999999996
301.04822,44.603031
284.16718,44.779369
288.92041,46.221142
292.15542999999997,46.204529
294.95062,46.242149
294.99121,46.223572
295.25565,46.2164
295.32855,46.268375
282.15787,47.686531
284.31717000000003,47.678638
288.67477,47.636028
289.32047,47.632446
291.10974,47.61549
292.57596,49.5257
286.30902000000003,49.623871
294.25417999999996,49.695839
294.57288,49.668442
294.77648999999997,49.656009999999995
290.28955,37.888168
290.33002,37.891028999999996
290.38739,37.82029
291.64301,37.814259
285.90485,37.928089
294.15328999999997,39.464279
295.319,39.480049
296.20227,39.405190000000005
285.41,39.52837
288.56314,39.541649
289.32434,39.582581
288.05316,40.369499
293.66013,40.364208000000005
293.67682,40.334068
295.31302,40.352340999999996
297.70847000000003,40.307590000000005
298.49994,40.333672
298.07883,41.484268
299.12161000000003,41.42445
284.46127,41.56179
291.98026,41.559422
296.15887000000004,41.516541
290.98767000000004,42.53167
291.18863,42.590709999999994
291.20342999999997,42.526718
291.27606000000003,42.593521
291.3367,42.534420000000004
282.67258,43.788311
284.56271,43.774260999999996
288.32407,43.763329
291.99203,43.7668
294.27921000000003,43.719848999999996
285.28397,44.76915
286.91598999999997,44.704529
290.42838,44.787331
291.79575,44.746181
290.75494,44.851589000000004
295.59369,46.269711
297.09915,46.243511
297.12708,46.282082
284.69968,46.375091999999995
284.70453,46.378799
286.85812000000004,46.311729
298.75854,47.69558
298.77716000000004,47.655403
292.15167,47.719501
292.1669,47.755638
296.57245,47.752708
296.0968,49.643829
284.95026,49.747147
285.33288999999996,49.734111999999996
296.53479,49.785851
286.91037,49.815781
288.51207999999997,49.864231
290.35684,37.938759000000005
290.40157999999997,37.942009000000006
291.01422,37.969711
293.0361,37.954739000000004
291.46603,38.005039000000004
296.45972,39.573738
297.55054,39.565659000000004
284.04434,39.661469
293.23929,39.691681
293.86234,39.690128
295.34366,39.609322
298.71249,40.341228
298.99789,40.314751
284.69308,40.498619
289.34967,40.497189
290.79919,40.411559999999994
298.06311,41.510712
298.62177,41.567429
290.07434,41.668597999999996
291.1915,41.66721
291.92285,41.624439
291.58624,42.50993
291.83594,42.564838
291.84366,42.558521
296.12494,42.522102000000004
296.41483,42.587559000000006
280.96587999999997,42.623707
295.40265,43.774761
295.44434,43.718182
295.63473999999997,43.750172
297.01382,43.72493
297.09592000000004,43.789322
299.20007000000004,43.79594
295.93079,44.83852
298.87222,44.874432
299.50754,44.801235
301.30865,44.806961
285.04236000000003,44.910477
288.88599,44.959969
287.96375,46.306911
287.96375,46.306911
288.02032,46.324139
288.06711,46.379551
292.82965,46.365768
299.09528,47.706790999999996
283.76651,47.818989
288.55362,47.867298
292.47604,47.839420000000004
290.7782,44.61866
289.73761,49.858589
296.97705,49.841808
294.74091,49.928791
297.52872,49.990059
290.39725,50.065090000000005
291.90042,44.686240999999995
293.16495,38.06913
293.20734,38.009029
286.07114,38.167609999999996
287.0257,38.171021
293.26636,38.12608
295.92361,39.60907
297.65744,39.655231
294.76398,39.752838
295.99811,39.742748
297.8519,39.783885999999995
290.80057,44.270512
293.98837000000003,40.458981
294.38223,40.45219
294.77218999999997,40.459629
296.83718999999996,40.473099
298.08187999999996,40.478142
294.18523999999996,41.632351
297.61307,41.672829
284.57642000000004,41.705971000000005
291.84722999999997,41.72522
291.87134,41.788971000000004
291.88922,41.777969
287.74615,42.648628
290.96869,42.619678
291.01474,42.653309
291.065,42.63665
291.10468,42.645309000000005
291.30962999999997,42.61652
282.42578,43.884331
283.20117,43.888981
285.09076,43.801753999999995
286.9454,43.899139
291.47702000000004,43.844120000000004
296.35956,43.86676
290.50241,44.96817
293.62054,44.967281
296.67044,44.959839
298.44244,44.910911999999996
285.08145,45.023762
296.44946,44.583240999999994
293.24737999999996,46.310413
294.35074,46.311771
295.35825,46.343928999999996
300.01407,46.345268
283.11642,46.442699
298.37127999999996,47.81385
282.38934,47.967178000000004
289.36646,47.923851
290.34503,47.963589
290.39279,47.997429
293.82687000000004,50.07653
297.34726,50.04744
286.70947,50.165909
288.63611000000003,50.17326
296.19693,50.13612
287.35607999999996,38.212212
290.02631,38.249458000000004
292.29196,38.284489
289.7424,38.373169
290.10717999999997,38.374409
295.63986,40.19825
285.72754,39.841282
288.53741,39.83408
289.52148,39.862438
289.63968,39.899761
293.8439,39.87542
294.68542,39.831759999999996
298.28897,40.468819
299.2139,40.458382
299.35703,40.49762
299.57739,40.458481
299.88721,40.487339
286.71182000000005,40.528542
291.90421000000003,41.779517999999996
292.92783,41.786159999999995
293.16202000000004,41.735229
294.35617,41.777206
297.44244,41.789719
297.93439,41.792912
298.67233,41.776218
291.31244,42.618010999999996
291.7157,42.687870000000004
291.72385,42.629822
292.02866,42.669552
295.75351,42.671001000000004
296.6192,42.674931
288.32922,43.965278999999995
289.60522000000003,43.952831
290.55716,43.98735
291.88184,43.973171
292.14331,43.922295
294.20117,43.976760999999996
290.45645,45.003231
293.30566,45.007969
299.16168,45.05191
300.20993,45.003059
300.99884,45.076019
284.401,45.149390999999994
297.72226,46.47583
287.94138,46.582390000000004
294.46078,46.58971
297.72574,46.548840000000006
298.91162,46.586578
281.22937,46.681862
291.90216000000004,47.962070000000004
293.66927999999996,47.906689
298.57156000000003,47.963951
299.05672999999996,47.909359
282.60107,48.03669
287.05927,50.214031
291.04498,50.282261
291.0614,50.25544
294.01917000000003,50.216606
296.00742,50.232609000000004
297.47586,41.114288
292.7131,38.358212
287.44409,38.088428
293.09494,38.361252
293.10568,38.374340000000004
293.90091,38.308689
294.66467,38.333
294.87888,38.397812
285.64092999999997,38.418732
294.93197999999995,39.81242
294.93637,39.852482
297.1174,39.859111999999996
297.32239,39.87299
290.31134,39.98069
290.76251,39.910647999999995
289.15955,40.51181
290.95132,40.54797
296.56232,40.590939
297.63452,40.52652
297.64059,40.531952000000004
298.21117999999996,40.512501
283.0451,41.860062
283.25659,41.80315
286.67697000000004,41.826874
291.60077,41.830639
291.99298,41.884125
297.13776,42.68
283.01212000000004,42.721272
283.16901,42.792114
291.65758999999997,42.729649
291.74335,42.769482
296.43854,43.965961
296.55593999999996,43.967758
297.46857,43.982009999999995
299.27612,43.936828999999996
300.7731,43.962132000000004
289.23157000000003,45.164322
289.53668,45.105140999999996
290.21255,45.134991
293.82175,45.10775
286.78952000000004,45.271381
291.92896,45.231838
287.02615,46.686291
298.0549,46.633461
298.59238,46.690529
298.73502,46.699791
299.07486,46.65892
282.69977,46.717017999999996
293.84622,48.050251
293.94763,48.065253999999996
296.38347999999996,48.044006
298.60785,48.016022
290.61478,48.186771
290.68866,48.1992
293.68073,50.300259000000004
294.35016,50.351459999999996
286.42703,50.4063
291.94641,50.48196
296.37537000000003,50.486801
297.75311,41.675990999999996
293.02036,42.508835
287.85773,48.774109
297.79691,39.921371
286.63552999999996,39.488621
295.8287,43.425491
287.17612,38.433498
287.77148,38.498711
289.6983,38.406609
290.16632000000004,38.476440000000004
291.38622999999995,38.49147
292.83759,39.93383
293.12161000000003,39.975552
295.07662999999997,39.958279
295.83401000000003,39.952259000000005
295.8656,39.9641
299.18677,40.501701000000004
299.9982,40.550259000000004
290.5174,40.696812
294.28778,40.692741
297.54706,40.615742
293.26874,41.850719
293.72182999999995,41.873131
293.94894,41.855461
298.25748,41.850639
298.69,41.880852000000004
291.76828,42.757221
292.68881,42.748001
292.69376,42.760899
295.37515,42.75378
291.45313,42.851227
291.53311,42.83847
281.08948,44.057941
282.75241,44.048721
287.90555,44.01086
287.94165,44.008018
290.59076,44.002579
291.93063,45.22002
291.99097,45.234138
292.01447,45.205681
293.96545,45.273571000000004
294.00787,45.232689
297.89444,45.211189000000005
287.12561,46.733478999999996
295.15475,46.736641
295.2258,46.760090000000005
295.23248,46.77037
295.28519,46.770592
298.17337000000003,48.173611
298.29193,48.194691
282.37042,48.259289
285.35582999999997,48.221489
294.20096,48.250060999999995
296.44351,50.420441
286.68756,50.531506
296.10501,50.518471000000005
289.14355,50.611198
290.65952000000004,50.711342
297.79224,46.935829
297.63518999999997,41.641869
287.53503,49.801659
296.70724,41.203651
293.12737999999996,42.320099
291.55051000000003,50.825611
292.52939,38.489079
294.07187000000005,38.426922
286.45257999999995,38.538342
290.81723,38.539120000000004
292.64017,38.513569
298.21509,39.955101
298.38226000000003,39.913521
298.47495,39.92321
283.61157000000003,40.05624
289.08063,40.026790999999996
297.57599,40.613640000000004
297.62177,40.604099
297.64333999999997,40.62252
297.66238,40.687740000000005
284.32294,40.71521
299.16607999999997,41.863049
299.16617,41.861912
291.42236,41.978939000000004
291.52811,41.915958
291.79865,41.963551
294.67725,41.90464
291.56744,42.856178
291.58347000000003,42.830051
291.58682000000005,42.890133
291.64725,42.861191
291.68314,42.884411
292.91879,42.850082
296.06284,44.018822
296.56937,44.01722
297.3703,44.09877
299.82968,44.040359
300.63577000000004,44.053398
298.87737999999996,45.203979
282.76162999999997,45.398521
285.03131,45.380451
286.0213,45.343681
293.20148,45.354690999999995
294.47292999999996,45.389721
297.61273,46.738949
297.62296000000003,46.753859999999996
298.54852,46.756640999999995
299.68179,46.735352
280.99176,46.88937
282.54208,46.856628
284.06732,46.809582
285.97623,48.320782
292.21005,48.315643
293.34525,48.382301
296.84967,48.323318
298.34381,48.335892
287.57361000000003,50.99873
296.49069,50.905861
289.82198999999997,51.063492
288.51062,51.162471999999994
289.57025,51.125702000000004
299.16953,43.44109
293.57394,45.384541
289.68671,41.588928
288.53082,40.942299
291.74017000000003,38.014912
281.55936,42.520489000000005
290.85925,38.633808
291.05762000000004,38.645340000000004
291.44281,38.623581
291.70047,38.695129
292.10071,38.61499
292.47549,38.691311
292.1059,38.836220000000004
289.7692,40.021091
294.24017000000003,40.00745
295.79138,40.01236
297.38254,40.02417
297.61514,40.06081
294.95257999999995,44.207909
290.4678,40.754238
290.92267000000004,40.777359000000004
292.34787,40.733101
296.82327000000004,40.757228999999995
296.98712,40.77536
299.11465,40.748619
297.54327,41.951747999999995
297.81381,41.963051
298.54251,41.953201
283.72507,42.027374
283.77316,42.070862
286.60938,42.063229
281.49689,42.906078
285.50293,42.911789
287.5264,42.912898999999996
291.74191,42.958309
292.80829,42.976021
281.56042,44.184818
289.62292,44.104431
290.2905,44.134239
292.22934,44.160789
299.62277,45.364079
289.73306,45.43795
293.57108,45.413639
295.18892999999997,45.40617
295.55292000000003,45.473431
295.97623,45.440338
287.76895,46.83194
288.49091,46.804989
289.09744,46.811081
294.62296000000003,46.826469
296.4682,46.85178
285.1973,44.646609999999995
292.2048,48.417881
293.79077,48.401421
294.90292,48.477211
297.39349,48.410751
298.80557000000005,48.471989
286.40033,48.521961
291.27692,51.135712
291.3735,51.153381
295.33847000000003,51.105068
296.23392,51.141869
289.33759,51.20903
296.44192999999996,51.224319
298.40137000000004,44.838181
295.19968,46.832321
292.25464,37.97142
289.66489,50.020039000000004
286.54041,38.3326
300.31619,45.49538
294.94057999999995,38.635689
288.01552999999996,38.709862
293.92529,38.738979
294.16028,38.767429
295.73334,38.792010999999995
297.88527999999997,40.097321
297.93068999999997,40.014961
298.21442,40.0732
288.35828,40.174659999999996
293.99124,40.189640000000004
282.18466,44.359459
283.13372999999996,40.852421
283.77744,40.842037
288.92068,40.881302000000005
291.04001,40.84993
292.21927,40.89333
288.29306,42.057369
288.53311,42.047619
291.09485,42.002918
291.99316,42.049259
293.02563,42.001381
293.08749,42.024651
293.41541,42.917259
293.8414,42.948139000000005
296.91513,42.905079
297.7178,42.989311
297.74109,42.99609
295.22525,44.112679
295.54388,44.125370000000004
298.88669,44.11586
301.36261,44.173409
284.77267,44.249371000000004
300.89032000000003,45.403431
290.30801,45.598411999999996
292.78583,45.585789
295.28845,45.518337
297.96612999999996,45.545792
299.92822,45.595081
296.69196,46.869171
297.32681,46.845211
286.556,46.95734
287.46475,46.96841
293.12991,46.921768
290.64642000000003,48.597091999999996
290.90582,48.531811
282.55869,48.63097
284.41778999999997,48.680908
284.40344,48.708079999999995
288.29787999999996,51.326519
290.54504,51.32362
289.04477,51.415378999999994
296.28311,51.404362
291.08231,51.558361
298.73611,46.498634
290.20361,37.774342
301.11429,44.825802
297.72531000000004,40.640789
286.05242999999996,39.09605
286.05242999999996,39.09605
283.72379,40.237559999999995
287.22351000000003,38.817612
291.2598,38.897999
291.93356,38.827202
294.1434,38.893162
296.05377000000004,38.894259999999996
294.18453999999997,40.150372
294.6561,40.13726
294.7312,40.150490000000005
295.01114,40.151402000000004
295.27374,40.133659
295.29596000000004,40.186569
295.55298,40.877990999999994
298.64252,40.838909
299.702,40.896271
284.87557999999996,40.984428
289.07111000000003,40.978809000000005
289.30341,40.924229
294.28693,42.032790999999996
297.62299,42.09882
297.66974,42.08886
299.02518,42.061729
281.64999,42.132061
284.27499,42.123779
292.72078999999997,43.076809000000004
295.09634,43.047981
296.23856,43.02179
296.28384,43.033981
294.6015,43.159935
295.57651,43.190327
285.56534,44.29525
285.95874,44.254719
289.94028,44.225719
292.29675,44.280571
292.8627,44.22105
284.12521,45.628052000000004
285.72537,45.666431
288.44455,45.612671
293.17194,45.677391
284.31046000000003,45.76955
297.17203,46.953949
297.25931,46.989681
298.72095,46.933890999999996
298.79758,46.930244
289.96161,47.08036
290.01401,48.701832
291.61365,48.749451
295.0618,48.798168
292.31601,42.626251
296.14212000000003,48.702141
291.54343,38.048759000000004
298.20261,44.925831
288.46909,46.78368
295.54755,46.287682000000004
294.12487999999996,46.67289
286.86548,41.989079
284.62023999999997,38.969501
284.89017,38.991505
286.0722,38.972229
286.94046000000003,38.923927
286.94843,38.928219
287.55768,38.912231
294.91272000000004,46.264839
294.4686,46.34129
298.70981,46.833031
293.54141,47.007912
288.91046,47.396709
292.86078,47.57457
292.19189,47.690102
292.19583,47.661518
292.26321,47.643478
296.82455,49.684909999999995
288.66643999999997,50.982529
289.52319,51.069191
288.39529,39.872627
295.71942,45.747559
296.77271,47.158539000000005
298.74335,40.072140000000005
293.2811,38.082240999999996
291.6535,41.741772
295.00153,43.171341
292.11447000000004,47.729462
291.14532,49.365318
290.18271,41.216640000000005
282.71991,41.519379
294.93197999999995,39.81242
298.21509,39.955101
297.70847000000003,40.307590000000005
281.64999,42.132061
295.08774,38.562061
294.31064,39.049702
295.72275,39.183448999999996
296.17712,39.439419
296.52243,43.363369
293.87805,39.789089000000004
295.82941,39.912182
298.27673,39.903851
295.31638,40.18652
289.96063,40.479839
290.56674,40.449902
290.48553,40.630699
283.78002999999995,40.818779
288.92908,40.917621999999994
292.5253,41.197231
299.64996,41.113209000000005
297.67926,41.613731
286.88757000000004,41.75547
297.55707,41.78577
291.95437999999996,41.826969
293.2829,41.969260999999996
285.72078999999997,40.85696
297.58078,42.061459
295.51333999999997,42.31879
290.98584,42.595551
291.19305,42.556540999999996
291.49487,42.53331
291.3284,42.643028
296.05859,42.669567
295.69482,42.756962
291.68167,42.809319
291.68282999999997,42.932812
281.88489,43.860657
291.35892,43.936809999999994
292.8259,44.098389000000005
288.83136,47.551990999999994
290.90695,44.291779
288.96823,44.448341
296.70224,44.449451
299.53747999999996,44.71151
289.0155,44.88205
300.63302999999996,45.07666
293.16879,45.38773
296.43582000000004,44.64156
298.15009,40.65617
285.16711000000004,41.967079
299.67615,40.856491
293.34308,45.444969
296.06937,45.703098
297.28665,46.139839
300.99487,45.078860999999996
298.12146,45.651131
285.47278,46.69873
294.29364,46.629501
300.39194,44.78532
285.75574,44.85244
297.61914,47.767921
299.84817999999996,46.068039
297.45166,48.156909999999996
297.48691,49.623451
291.18497,40.311211
289.22275,47.913891
283.33606000000003,47.174541
301.21725,44.13343
287.35971,44.294990999999996
292.8685,44.23616
296.29739,44.333
300.42432,44.343601
291.77713,42.845871
290.23407000000003,43.66206
295.54422,43.878341999999996
287.37125,39.603569
297.9487,45.255039000000004
293.7937,41.204491
291.53125,41.389069
286.91357,41.48151
292.40631,41.513039
284.12134,41.633072
286.31052,44.838188
292.72198,47.4548
292.93396,47.514751000000004
292.16614,47.612251
296.02774,47.753551
286.61066,48.479729
300.95135,45.604118
295.04247999999995,46.863991
295.00464,38.775478
293.53087999999997,40.150490000000005
283.18817,43.015640000000005
295.92456,38.876968
296.5477,44.898041
288.9664,44.35693
291.89954,41.305889
287.49352999999996,47.224659
291.8703,41.768002
289.21732000000003,48.204311
299.55539,40.996132
291.27377,44.371239
286.27698,43.339141999999995
297.23355,45.843262
290.72195,42.391571
297.26018999999997,43.306358
293.2709,44.919102
297.16602,46.199188
292.56583,49.535721
287.71497,39.442710999999996
282.42773,42.593639
289.77744,45.153191
289.2308,44.412483
296.95325,44.46423
289.40515,44.51548
289.47922,44.631371
282.23996,44.73114
292.38132,38.076648999999996
291.92297,41.630718
292.49185,47.83535
292.29239,49.955441
286.00307999999995,38.285721
283.70551,39.870490999999994
286.55365,45.002338
291.70639,47.908581
291.93869,45.222198
286.43137,50.40144
294.88351,41.800461
296.27115,50.886292
289.79056,38.52906
298.44855,45.104176
285.76071,46.367008
296.41702000000004,44.04821
294.0434,45.139778
298.70333999999997,41.633961
284.2399,41.819041999999996
293.87863,41.856449
287.04648,42.000519
291.87244,42.030499
285.6409,47.81105
283.89807,47.933487
297.20752000000005,47.972099
296.47855,48.146159999999995
294.49487,43.91362
297.77371,39.739441
288.81137,40.361938
284.41647,45.138889
294.49698,46.689758000000005
295.31177,40.197590000000005
295.08017,40.4771
289.99408,46.304871
290.72864,40.866501
292.85281000000003,46.85136
296.99341,47.146648
284.26859,44.197540000000004
290.34891,41.137828999999996
293.07452,42.280258
290.40792999999996,44.96394
290.8067,42.343928999999996
280.34384,43.596142
295.14685,49.28241
281.35677999999996,43.658352
291.70581,44.618542
293.77013999999997,46.23658
295.65591,49.609348
290.29175,37.981079
291.40652,42.582218
286.76498,43.796329
294.40472,39.351681
289.20514,39.468441
285.06241,39.57439
296.45139,39.59166
285.89905,39.690639000000004
289.33154,44.772579
292.10843,44.846481
283.43408,44.989731
301.3035,44.99966
300.30532999999997,45.093418
286.03839,50.294441
290.11258,38.399871999999995
292.32864,48.021519
289.70703,41.843540000000004
291.28311,42.741859000000005
281.0105,44.15377
289.5249,51.172005
297.85007,40.068721999999994
292.18344,40.707240999999996
294.22354,44.135658
295.14157,46.793919
298.99442,46.812408000000005
297.75565,42.009071
287.23486,42.263309
298.89075,42.209862
292.05487,42.334969
285.25192000000004,48.286209
294.21442,48.258179
296.82587,48.443378
285.71439,48.601822
296.86099,41.09734
290.63943,38.28463
299.26038,41.420231
295.80585,39.17799
294.74207,43.536831
296.81982,44.869434000000005
295.66922,43.654781
290.30773999999997,45.01141
298.74216,47.945278
286.69333,43.869960999999996
286.12523999999996,45.276932
294.98913999999996,46.838328999999995
283.98602,39.784538
297.284,39.707679999999996
289.96837999999997,39.815739
295.52617999999995,39.806839000000004
293.27969,39.91576
285.6626,45.21772
294.00787,45.232689
292.87847999999997,45.344372
295.26965,45.476009000000005
295.69476000000003,45.529202000000005
288.71979,40.986140999999996
286.94995,42.741459000000006
297.91687,46.96513
299.06692999999996,47.895191
291.49585,42.47813
295.54373,42.428429
291.26016,42.584019
287.26074,48.846512
282.60721,48.96825
292.08185,48.96711
287.22008999999997,49.053501000000004
291.30953999999997,49.242439000000005
298.25203999999997,45.396640999999995
294.51746,38.956340999999995
295.06241,49.049278
294.33847000000003,50.33654
291.36422999999996,43.385921
287.71542,45.436329
297.48312000000004,45.291142
297.74112,46.660488
294.60629,43.937141
299.82376,45.334881
286.90347,46.816340999999994
298.16129,39.90097
288.3205,40.000523
295.98352,40.061661
286.54742000000005,40.150539
291.65561,40.253944
294.15502999999995,45.707229999999996
299.68271,45.71133
291.0527,45.835128999999995
286.06958,45.900581
300.13855,46.061690999999996
291.81302,38.088181
286.61896,42.778560999999996
296.39547999999996,42.78014
291.70813,42.969409999999996
295.82541000000003,42.941639
287.37662,43.009491
289.08099,49.420315
287.31912,49.65699
292.21732000000003,49.707901
288.5928,49.968361
286.10281000000003,50.126540999999996
282.91397,47.970299
281.95569,44.261532
298.94901,43.441715
297.58194,40.5313
286.69522,40.291809
292.38723999999996,44.13007
294.61761,44.216881
291.27625,45.568191999999996
285.79572,44.35051
296.33813,45.545109000000004
294.54105,40.308029
290.09078999999997,40.46183
297.6394,40.490452000000005
286.82251,40.513222
298.40009,40.58567
293.013,46.166561
297.29395,46.102340999999996
281.63018999999997,46.321152000000005
287.51071,46.38995
301.16556,44.664108
295.19277999999997,46.37188
288.95825,44.577999
291.31985,43.59547
290.26027999999997,38.354988
286.14291000000003,43.236351
297.91519,43.256203
294.7326,43.349522
292.78702000000004,43.416039000000005
296.46429,50.286152
295.21255,50.31691
288.4874,50.675461
292.14804,44.70414
295.85497999999995,44.301601
290.3602,44.273361
285.21283,45.2514
290.12021,38.534821
280.52133,43.077068
284.52087,44.455078
288.50931,47.120701000000004
281.76312,44.57719
293.66245,44.527512
296.4718,40.681622
299.38046,40.694759000000005
292.11362,40.792179
292.51321,40.82756
290.91504,40.988499
300.34525,46.339882
298.91162,46.586578
297.52359,46.703129
295.29791,46.920471
298.68484,46.94997
294.02347000000003,39.92408
293.70291000000003,38.956291
285.72848999999997,42.65453
295.96893,38.867168
289.92132999999995,43.508221
291.89342999999997,43.730251
282.15485,43.867352000000004
292.05872,43.925228000000004
288.40378,51.073761
296.34995,51.12344
287.86331,51.488521999999996
293.02545,38.213260999999996
291.54626,37.817749
291.61011,42.810459
289.94019,50.652771
291.45813,47.15863
293.68207,39.01112
294.86638999999997,44.980990999999996
295.78586,40.479771
294.40005,39.171589000000004
296.30716,39.117119
289.39078,40.654781
291.94852000000003,36.95208
285.82982999999996,49.39431
292.43137,49.368561
299.16174,40.927009999999996
296.73676,41.000659999999996
289.29977,41.278751
296.47546,41.241116
287.03979,41.328869
290.87735,44.861591
288.21976,47.041278999999996
299.58353,47.022888
291.9364,47.309689
298.13632,47.384529
289.0368,47.46595
293.73715,39.825859
297.5343,40.653389000000004
282.23273,48.271198
283.06863,48.802078
291.01147000000003,37.433640000000004
290.27701,37.79097
286.81915,37.859009
298.70001,43.976490000000005
282.84103,44.049728
299.71407999999997,44.037189
289.77121,44.139969
296.69574,44.150760999999996
295.3815,39.453732
287.08437999999995,41.95406
291.46033,42.581261
298.20016,44.608501000000004
281.63889,47.314121
286.74857000000003,45.158741
291.28296,43.608238
295.71942,45.747559
291.13574,38.905429999999996
290.36142,46.661331
291.73026,38.411460999999996
289.92197000000004,45.10392
289.72461,42.00605
292.10245,37.56691
289.07651,39.570438
286.04263,40.860291
293.40259,39.567130999999996
297.0217,50.769112
296.76862,41.319538
293.2793,41.403679
285.33963,41.539749
293.16168,41.538158
291.82001,41.697842
294.48337000000004,47.452659999999995
292.77695,47.539390999999995
297.38031,47.545029
295.84448,47.652119
297.11826,47.741611
290.67877000000004,47.845261
286.28693,43.613640000000004
292.52859,37.81002
292.29626,37.93306
285.72971,38.164829
291.19321,38.244652
294.43991,38.38084
290.64545,44.904202000000005
290.59256,44.206589
301.0209,44.232239
297.1105,44.399871999999995
296.38422,44.433417999999996
291.97635,49.575771
280.66519,47.114059000000005
296.90405,43.823890999999996
285.60162,41.817532
300.78192,44.19405
291.49286,39.050152000000004
290.1824,37.81876
297.48386,39.63649
288.72742,42.121441
291.01529,37.96777
296.78802,44.7696
298.29181,48.465691
289.79166000000004,51.993721
290.00208,48.655361
292.98526,41.716888
282.90604,41.831841
290.18521,41.867222
297.67096000000004,41.87598
291.92892,41.956371000000004
299.07507000000004,41.94223
290.37557999999996,47.996696
299.07559,47.92078
299.07828,48.021969
297.30438,48.195271000000005
285.97827,48.225491
299.39795,45.31823
299.60898,46.115662
295.80658,50.909801
290.14083999999997,38.493809000000006
294.87256,38.434459999999994
291.06226000000004,38.787151
291.93356,38.827202
291.69427,38.986462
284.12561,44.550571000000005
288.86761,44.648022
298.68329,44.63681
292.01732999999996,44.713268
290.36365,50.052608
293.01653999999996,38.318451
292.77972,38.448551
288.47213999999997,40.087662
294.31912,49.532131
296.65707000000003,46.380520000000004
298.39774,48.212317999999996
292.89105,39.88398
289.53439,41.157532
286.55112,42.234798
287.8613,38.372292
283.67819,39.964279
298.02136,48.626141
295.4769,48.765079
287.67276,42.059158000000004
292.27612,42.037739
293.59467,42.143082
292.10236000000003,42.252239
284.13208,42.350441
298.52713,48.418591
291.95267,48.568878000000005
295.83051,48.602261
286.12268,48.923439
282.93994,49.050289
297.44794,46.884319
292.7561,49.264561
285.38742,45.049049
290.02591,48.335949
285.27823,39.088428
296.09506,39.055439
289.76437000000004,39.246231
291.49062999999995,39.388591999999996
284.44827000000004,44.963359999999994
294.59918,44.927689
293.60986,45.018631
293.5484,45.201
286.00845,45.35603
297.59531,40.660728000000006
296.64883,39.318588
291.88705,42.430149
291.34595,38.464378
297.26181,41.255508
290.12497,40.098380999999996
286.12357000000003,49.105289
286.30084,49.211319
282.06127999999995,47.085491
300.431,44.751015
293.02472,42.325089
284.50391,42.46386
291.5636,42.476871
296.80319,42.47797
291.3194,42.5495
291.8429,49.119099
295.92404,49.220188
288.87637,49.490528000000005
287.57501,49.551167
294.76575,49.664719
289.28741,41.264809
281.59381,42.710011
291.92255,42.002559999999995
286.82982999999996,39.469559000000004
296.13901,39.579632000000004
292.92682,39.613361
290.38025,45.445419
293.69333,45.517021
300.39902,45.521111
295.94705,45.741562
295.85443,45.892208000000004
285.58578,39.47913
293.68591000000004,45.238609000000004
295.27454,38.564780999999996
292.4809,38.654121
293.27817000000005,40.157082
285.8573,38.820068
294.84802,40.240879
289.81143,38.324951
287.84042,45.599751
291.39938,38.78775
289.96436,39.811352
291.19955,42.686721999999996
294.99823,42.69392
291.70828,42.797001
292.95926000000003,42.799252
280.77686,42.924541
296.73917,49.978352
296.19351,50.129219
295.94925,50.20892
293.48035,50.347488
286.42569,50.417019
295.14029,38.597542
293.6817,39.758839
288.92667,39.81179
296.32202,39.856049
295.86285,39.96711
297.28387000000004,45.953109999999995
282.66821,46.16013
295.61349,46.190689
287.97546,46.289631
297.47946,48.418571
295.86926,39.148201
291.96027000000004,41.578609
286.95206,38.960941
290.47375,41.627548
293.24936,41.659611
287.76627,42.322720000000004
294.44336,40.06134
287.3327,41.506671999999995
297.66787999999997,40.58028
292.63113,42.180779
291.49545,45.378941
292.79962,42.99033
296.93594,42.954231
294.83984,43.019718
